periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
202004,Apr-20,202004,,N7YETT3A9r1,Kwale County,KE_County_2,,2.0,5696.0,,,108.0,525.0,21473.0,300.0,6.0,1270.0,89.0,Consumption
202004,Apr-20,202004,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1.0,2177.0,,,82.0,106.0,33498.0,68.0,11.0,2375.0,716.0,Consumption
202004,Apr-20,202004,,NjWSbQTwys4,Lamu County,KE_County_5,,,1900.0,,,,1.0,1496.0,1.0,4.0,450.0,80.0,Consumption
202004,Apr-20,202004,,yhCUgGcCcOo,Machakos County,KE_County_16,,3.0,8455.0,,,42.0,82.0,30065.0,516.0,158.0,5427.0,905.0,Consumption
202004,Apr-20,202004,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1.0,8403.0,,,65.0,668.0,28486.0,161.0,41.0,2287.0,285.0,Consumption
202004,Apr-20,202004,,R6f9znhg37c,Mandera County,KE_County_9,,41.0,65.0,,,10.0,18.0,1595.0,,10.0,193.0,160.0,Consumption
202004,Apr-20,202004,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,540.0,,,41.0,44.0,7930.0,4.0,32.0,755.0,172.0,Consumption
202004,Apr-20,202004,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,440.0,,,,29.0,5718.0,288.0,,145.0,46.0,Consumption
202004,Apr-20,202004,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1886.0,,,,36.0,16793.0,1.0,2.0,1242.0,480.0,Consumption
202004,Apr-20,202004,,CeLsrJOH0g9,Wajir County,KE_County_8,,1.0,288.0,,,,9.0,4030.0,,,718.0,125.0,Consumption
202004,Apr-20,202004,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,1689.0,,,126.0,290.0,34317.0,8.0,16.0,1009.0,166.0,Consumption
202004,Apr-20,202004,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,19.0,7600.0,,,280.0,347.0,75262.0,252.0,17.0,3074.0,501.0,Consumption
202004,Apr-20,202004,,kphDeKClFch,Turkana County,KE_County_23,,30.0,1472.0,,,12.0,390.0,42137.0,2431.0,184.0,478.0,163.0,Consumption
202004,Apr-20,202004,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,3795.0,,,63.0,155.0,46241.0,733.0,20.0,3675.0,199.0,Consumption
202004,Apr-20,202004,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,2211.0,,,132.0,15.0,12556.0,,47.0,1472.0,382.0,Consumption
202004,Apr-20,202004,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2131.0,,,1351.0,36.0,19532.0,5.0,6.0,1986.0,371.0,Consumption
202004,Apr-20,202004,,u4t9H8XyU9P,Siaya County,KE_County_41,,11.0,5130.0,,,159.0,428.0,125193.0,837.0,35.0,1621.0,169.0,Consumption
202004,Apr-20,202004,,o36zCRjSd4G,Samburu County,KE_County_25,,,857.0,,,5.0,97.0,229.0,,32.0,212.0,43.0,Consumption
202004,Apr-20,202004,,ptWVfaCIdVx,Nyeri County,KE_County_19,,10.0,4113.0,,,178.0,194.0,33480.0,1025.0,110.0,5301.0,1093.0,Consumption
202004,Apr-20,202004,,mYZacFNIB3h,Nyandarua County,KE_County_18,,2.0,3445.0,,,84.0,130.0,9859.0,15.0,18.0,2410.0,605.0,Consumption
202004,Apr-20,202004,,uepLTG8wGWJ,Nyamira County,KE_County_46,,2.0,5449.0,,,2673.0,886.0,68275.0,3154.0,35.0,1243.0,194.0,Consumption
202004,Apr-20,202004,,kqJ83J2D72s,Narok County,KE_County_33,,,3792.0,,,78.0,324.0,24953.0,48.0,373.0,801.0,74.0,Consumption
202004,Apr-20,202004,,t0J75eHKxz5,Nandi County,KE_County_29,,1.0,4732.0,,,513.0,115.0,68693.0,35.0,42.0,1214.0,583.0,Consumption
202004,Apr-20,202004,,Y52XNJ50hYb,Meru County,KE_County_12,,18.0,4472.0,,,87.0,349.0,40137.0,153.0,213.0,3352.0,915.0,Consumption
202004,Apr-20,202004,,fVra3Pwta0Q,Migori County,KE_County_44,,11.0,4323.0,,,768.0,3136.0,214332.0,624.0,106.0,1912.0,213.0,Consumption
202004,Apr-20,202004,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,3551.0,,,175.0,209.0,10421.0,322.0,20.0,3097.0,682.0,Consumption
202004,Apr-20,202004,,ahwTMNAJvrL,Muranga County,KE_County_21,,1.0,4301.0,,,123.0,106.0,8524.0,124.0,68.0,4342.0,1032.0,Consumption
202004,Apr-20,202004,,jkG3zaihdSs,Nairobi County,KE_County_47,,6.0,17307.0,,,15466.0,993.0,384515.0,4635.0,409.0,12846.0,4126.0,Consumption
202004,Apr-20,202004,,ob6SxuRcqU4,Nakuru County,KE_County_32,,23.0,12431.0,,,947.0,531.0,494456.0,1752.0,287.0,6993.0,1727.0,Consumption
202005,May-20,202005,,vvOK1BxTbet,Baringo County,KE_County_30,,,2190.0,,,30.0,50.0,43546.0,,21.0,873.0,172.0,Consumption
202005,May-20,202005,,HMNARUV2CW4,Bomet County,KE_County_36,,,5871.0,,,11.0,495.0,31312.0,8.0,9.0,927.0,104.0,Consumption
202005,May-20,202005,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1.0,12019.0,,,98.0,271.0,157201.0,2014.0,132.0,5284.0,699.0,Consumption
202005,May-20,202005,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3937.0,,,115.0,235.0,23928.0,720.0,100.0,1522.0,166.0,Consumption
202005,May-20,202005,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,3.0,1989.0,,,6.0,123.0,34470.0,112.0,49.0,854.0,30.0,Consumption
202005,May-20,202005,,PFu8alU2KWG,Embu County,KE_County_14,,,4501.0,,,130.0,27.0,18271.0,19.0,24.0,3918.0,855.0,Consumption
202005,May-20,202005,,uyOrcHZBpW0,Garissa County,KE_County_7,,2.0,587.0,,,83.0,87.0,5455.0,100.0,2.0,275.0,352.0,Consumption
202005,May-20,202005,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,7.0,7883.0,,,359.0,536.0,102813.0,2271.0,39.0,1371.0,232.0,Consumption
202005,May-20,202005,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,826.0,,,5.0,47.0,10256.0,150.0,29.0,181.0,34.0,Consumption
202005,May-20,202005,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,6422.0,,,161.0,257.0,16617.0,156.0,128.0,2923.0,947.0,Consumption
202005,May-20,202005,,BjC1xL40gHo,Kakamega County,KE_County_37,,8.0,8229.0,,,311.0,398.0,110953.0,129.0,174.0,4300.0,528.0,Consumption
202005,May-20,202005,,ihZsJ8alvtb,Kericho County,KE_County_35,,10.0,4741.0,,,42.0,265.0,56285.0,5.0,11.0,897.0,107.0,Consumption
202005,May-20,202005,,qKzosKQPl6G,Kiambu County,KE_County_22,,6.0,7498.0,,,733.0,423.0,48973.0,197.0,375.0,7829.0,3457.0,Consumption
202005,May-20,202005,,nrI2khZx3d0,Kilifi County,KE_County_3,,10.0,9806.0,,,668.0,239.0,48177.0,427.0,110.0,3026.0,555.0,Consumption
202005,May-20,202005,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3557.0,,,191.0,37.0,12122.0,412.0,72.0,5936.0,1107.0,Consumption
202005,May-20,202005,,sPkRcDvhGWA,Kisii County,KE_County_45,,,6176.0,,,127.0,678.0,116830.0,109.0,59.0,1538.0,293.0,Consumption
202005,May-20,202005,,tAbBVBbueqD,Kisumu County,KE_County_42,,,4958.0,,,311.0,926.0,55619.0,359.0,75.0,2742.0,561.0,Consumption
202005,May-20,202005,,j8o6iO4Njsi,Kitui County,KE_County_15,,1.0,9827.0,,,55.0,652.0,23904.0,1897.0,87.0,2976.0,288.0,Consumption
202005,May-20,202005,,N7YETT3A9r1,Kwale County,KE_County_2,,1.0,5123.0,,,4.0,2127.0,29256.0,100.0,25.0,1789.0,207.0,Consumption
202005,May-20,202005,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1.0,2324.0,,,313.0,120.0,29490.0,18.0,55.0,2033.0,490.0,Consumption
202005,May-20,202005,,NjWSbQTwys4,Lamu County,KE_County_5,,,825.0,,,145.0,7.0,3230.0,,2.0,724.0,47.0,Consumption
202005,May-20,202005,,yhCUgGcCcOo,Machakos County,KE_County_16,,4.0,9274.0,,,280.0,131.0,31844.0,,134.0,6205.0,922.0,Consumption
202005,May-20,202005,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2.0,8617.0,,,571.0,742.0,37143.0,21.0,30.0,1728.0,357.0,Consumption
202005,May-20,202005,,R6f9znhg37c,Mandera County,KE_County_9,,2.0,87.0,,,,3.0,5511.0,,48.0,204.0,74.0,Consumption
202005,May-20,202005,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,440.0,,,508.0,65.0,11965.0,4.0,21.0,688.0,75.0,Consumption
202005,May-20,202005,,JsH2bnvNt2d,Tana River County,KE_County_4,,,413.0,,,11.0,47.0,5025.0,,,206.0,29.0,Consumption
202005,May-20,202005,,XWALbfAPa6n,West Pokot County,KE_County_24,,2.0,1793.0,,,11.0,38.0,8833.0,5.0,,516.0,40.0,Consumption
202005,May-20,202005,,CeLsrJOH0g9,Wajir County,KE_County_8,,,283.0,,,,22.0,2244.0,,,444.0,114.0,Consumption
202005,May-20,202005,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,1978.0,,,92.0,185.0,40218.0,1.0,16.0,1027.0,67.0,Consumption
202005,May-20,202005,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,12.0,8488.0,,,368.0,414.0,57920.0,176.0,23.0,3152.0,774.0,Consumption
202005,May-20,202005,,kphDeKClFch,Turkana County,KE_County_23,,47.0,1627.0,,,449.0,328.0,51358.0,626.0,137.0,546.0,98.0,Consumption
202005,May-20,202005,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,4185.0,,,218.0,181.0,54592.0,190.0,74.0,1813.0,226.0,Consumption
202005,May-20,202005,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3977.0,,,93.0,106.0,45297.0,334.0,10.0,1646.0,590.0,Consumption
202005,May-20,202005,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1.0,2557.0,,,1232.0,47.0,79504.0,14.0,20.0,1624.0,23.0,Consumption
202005,May-20,202005,,u4t9H8XyU9P,Siaya County,KE_County_41,,1.0,4991.0,,,180.0,444.0,102639.0,2007.0,32.0,1511.0,146.0,Consumption
202005,May-20,202005,,o36zCRjSd4G,Samburu County,KE_County_25,,,917.0,,,3.0,93.0,480.0,3.0,22.0,197.0,38.0,Consumption
202005,May-20,202005,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1.0,4120.0,,,758.0,140.0,33052.0,378.0,137.0,5144.0,1214.0,Consumption
202005,May-20,202005,,mYZacFNIB3h,Nyandarua County,KE_County_18,,3.0,3733.0,,,826.0,203.0,14896.0,70.0,46.0,2777.0,799.0,Consumption
202005,May-20,202005,,uepLTG8wGWJ,Nyamira County,KE_County_46,,6.0,5133.0,,,171.0,1084.0,77938.0,454.0,25.0,1364.0,268.0,Consumption
202005,May-20,202005,,kqJ83J2D72s,Narok County,KE_County_33,,,4236.0,,,64.0,328.0,31300.0,93.0,136.0,646.0,162.0,Consumption
202005,May-20,202005,,t0J75eHKxz5,Nandi County,KE_County_29,,,5726.0,,,98.0,281.0,76384.0,111.0,2060.0,1306.0,274.0,Consumption
202005,May-20,202005,,Y52XNJ50hYb,Meru County,KE_County_12,,5.0,7369.0,,,420.0,210.0,58605.0,651.0,51.0,6587.0,1245.0,Consumption
202005,May-20,202005,,fVra3Pwta0Q,Migori County,KE_County_44,,31.0,5446.0,,,899.0,3327.0,195266.0,1518.0,29.0,2051.0,252.0,Consumption
202005,May-20,202005,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3.0,3115.0,,,164.0,221.0,10097.0,578.0,19.0,2005.0,730.0,Consumption
202005,May-20,202005,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3967.0,,,136.0,133.0,11526.0,72.0,53.0,4168.0,951.0,Consumption
202005,May-20,202005,,jkG3zaihdSs,Nairobi County,KE_County_47,,33.0,17328.0,,,1560.0,1182.0,346050.0,4293.0,360.0,16293.0,5354.0,Consumption
202005,May-20,202005,,ob6SxuRcqU4,Nakuru County,KE_County_32,,12.0,12499.0,,,781.0,493.0,421472.0,1210.0,445.0,6968.0,1905.0,Consumption
202006,Jun-20,202006,,vvOK1BxTbet,Baringo County,KE_County_30,,,2378.0,,,648.0,111.0,43898.0,4.0,30.0,913.0,173.0,Consumption
202006,Jun-20,202006,,HMNARUV2CW4,Bomet County,KE_County_36,,,6912.0,,,510.0,572.0,31613.0,2.0,10.0,1454.0,122.0,Consumption
202006,Jun-20,202006,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3.0,11933.0,,,283.0,658.0,190596.0,4493.0,97.0,3064.0,486.0,Consumption
202006,Jun-20,202006,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1.0,4264.0,,,75.0,793.0,28094.0,432.0,3.0,2057.0,785.0,Consumption
202006,Jun-20,202006,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,13.0,2314.0,,,112.0,108.0,39242.0,21.0,94.0,1634.0,79.0,Consumption
202006,Jun-20,202006,,PFu8alU2KWG,Embu County,KE_County_14,,,4927.0,,,131.0,63.0,13368.0,89.0,23.0,4027.0,982.0,Consumption
202006,Jun-20,202006,,uyOrcHZBpW0,Garissa County,KE_County_7,,4.0,930.0,,,15.0,60.0,8546.0,,2.0,348.0,135.0,Consumption
202006,Jun-20,202006,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,14.0,8870.0,,,261.0,995.0,151307.0,4223.0,552.0,1549.0,616.0,Consumption
202006,Jun-20,202006,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,744.0,,,7.0,55.0,8244.0,105.0,16.0,224.0,43.0,Consumption
202006,Jun-20,202006,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,7.0,6737.0,,,299.0,270.0,21672.0,142.0,142.0,2983.0,776.0,Consumption
202006,Jun-20,202006,,BjC1xL40gHo,Kakamega County,KE_County_37,,9.0,6354.0,,,354.0,937.0,125242.0,475.0,257.0,5212.0,724.0,Consumption
202006,Jun-20,202006,,ihZsJ8alvtb,Kericho County,KE_County_35,,6.0,3362.0,,,54.0,181.0,83361.0,52.0,20.0,1016.0,225.0,Consumption
202006,Jun-20,202006,,qKzosKQPl6G,Kiambu County,KE_County_22,,6.0,7856.0,,,1680.0,692.0,48802.0,212.0,372.0,7782.0,4664.0,Consumption
202006,Jun-20,202006,,nrI2khZx3d0,Kilifi County,KE_County_3,,4.0,11301.0,,,415.0,652.0,231814.0,1626.0,103.0,5074.0,739.0,Consumption
202006,Jun-20,202006,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3.0,3899.0,,,245.0,19.0,8715.0,174.0,48.0,5697.0,1452.0,Consumption
202006,Jun-20,202006,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5416.0,,,154.0,721.0,96744.0,30.0,72.0,1619.0,412.0,Consumption
202006,Jun-20,202006,,tAbBVBbueqD,Kisumu County,KE_County_42,,,3882.0,,,440.0,700.0,240612.0,178.0,31.0,2104.0,698.0,Consumption
202006,Jun-20,202006,,j8o6iO4Njsi,Kitui County,KE_County_15,,,10723.0,,,115.0,669.0,27391.0,119.0,98.0,2666.0,362.0,Consumption
202006,Jun-20,202006,,N7YETT3A9r1,Kwale County,KE_County_2,,8.0,6622.0,,,27.0,883.0,27069.0,600.0,5.0,1522.0,429.0,Consumption
202006,Jun-20,202006,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2423.0,,,80.0,113.0,19999.0,11.0,11.0,2114.0,593.0,Consumption
202006,Jun-20,202006,,NjWSbQTwys4,Lamu County,KE_County_5,,,960.0,,,12.0,7.0,9332.0,51.0,2.0,638.0,144.0,Consumption
202006,Jun-20,202006,,yhCUgGcCcOo,Machakos County,KE_County_16,,6.0,10657.0,,,107.0,204.0,71958.0,190.0,179.0,6624.0,1158.0,Consumption
202006,Jun-20,202006,,BoDytkJQ4Qi,Makueni County,KE_County_17,,4.0,8930.0,,,67.0,977.0,28131.0,19.0,43.0,2426.0,494.0,Consumption
202006,Jun-20,202006,,R6f9znhg37c,Mandera County,KE_County_9,,6.0,63.0,,,2.0,4.0,445.0,,8.0,253.0,42.0,Consumption
202006,Jun-20,202006,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,701.0,,,1251.0,124.0,28058.0,490.0,20.0,696.0,80.0,Consumption
202006,Jun-20,202006,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,536.0,,,11.0,67.0,6236.0,,,130.0,29.0,Consumption
202006,Jun-20,202006,,XWALbfAPa6n,West Pokot County,KE_County_24,,7.0,1518.0,,,16.0,446.0,18492.0,10.0,126.0,345.0,268.0,Consumption
202006,Jun-20,202006,,CeLsrJOH0g9,Wajir County,KE_County_8,,,337.0,,,4.0,8.0,6921.0,,,920.0,231.0,Consumption
202006,Jun-20,202006,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,1884.0,,,211.0,296.0,66032.0,68.0,7.0,1214.0,122.0,Consumption
202006,Jun-20,202006,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,20.0,8550.0,,,892.0,593.0,62101.0,189.0,18.0,3742.0,772.0,Consumption
202006,Jun-20,202006,,kphDeKClFch,Turkana County,KE_County_23,,23.0,1631.0,,,202.0,319.0,26821.0,2263.0,283.0,835.0,79.0,Consumption
202006,Jun-20,202006,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,4645.0,,,1358.0,296.0,54603.0,163.0,43.0,2147.0,216.0,Consumption
202006,Jun-20,202006,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4434.0,,,73.0,63.0,34582.0,27.0,24.0,1920.0,605.0,Consumption
202006,Jun-20,202006,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2.0,1866.0,,,56.0,16.0,10630.0,100.0,14.0,1007.0,273.0,Consumption
202006,Jun-20,202006,,u4t9H8XyU9P,Siaya County,KE_County_41,,3.0,5266.0,,,210.0,383.0,120693.0,373.0,9.0,7690.0,193.0,Consumption
202006,Jun-20,202006,,o36zCRjSd4G,Samburu County,KE_County_25,,1.0,1167.0,,,4.0,164.0,1287.0,12.0,48.0,269.0,64.0,Consumption
202006,Jun-20,202006,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,4463.0,,,298.0,274.0,31078.0,528.0,144.0,5582.0,1126.0,Consumption
202006,Jun-20,202006,,mYZacFNIB3h,Nyandarua County,KE_County_18,,3.0,3970.0,,,174.0,114.0,14243.0,45.0,630.0,2604.0,846.0,Consumption
202006,Jun-20,202006,,uepLTG8wGWJ,Nyamira County,KE_County_46,,3.0,6097.0,,,173.0,1360.0,81003.0,399.0,23.0,1659.0,350.0,Consumption
202006,Jun-20,202006,,kqJ83J2D72s,Narok County,KE_County_33,,2.0,4874.0,,,1225.0,899.0,24969.0,96.0,160.0,753.0,103.0,Consumption
202006,Jun-20,202006,,t0J75eHKxz5,Nandi County,KE_County_29,,,5906.0,,,18.0,204.0,83041.0,65.0,554.0,1544.0,290.0,Consumption
202006,Jun-20,202006,,Y52XNJ50hYb,Meru County,KE_County_12,,6.0,7770.0,,,510.0,823.0,50927.0,423.0,798.0,4393.0,1610.0,Consumption
202006,Jun-20,202006,,fVra3Pwta0Q,Migori County,KE_County_44,,56.0,5832.0,,,896.0,3604.0,175543.0,1803.0,30.0,2337.0,284.0,Consumption
202006,Jun-20,202006,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3.0,3585.0,,,202.0,508.0,20348.0,363.0,16.0,2816.0,1073.0,Consumption
202006,Jun-20,202006,,ahwTMNAJvrL,Muranga County,KE_County_21,,,4162.0,,,206.0,129.0,7792.0,35.0,57.0,4268.0,1164.0,Consumption
202006,Jun-20,202006,,jkG3zaihdSs,Nairobi County,KE_County_47,,138.0,18400.0,,,1616.0,764.0,352842.0,13792.0,319.0,16378.0,5484.0,Consumption
202006,Jun-20,202006,,ob6SxuRcqU4,Nakuru County,KE_County_32,,10.0,13236.0,,,1554.0,1055.0,316695.0,1620.0,366.0,8521.0,1797.0,Consumption
202007,Jul-20,202007,,vvOK1BxTbet,Baringo County,KE_County_30,,2.0,2451.0,,,182.0,107.0,48143.0,109.0,44.0,1261.0,275.0,Consumption
202007,Jul-20,202007,,HMNARUV2CW4,Bomet County,KE_County_36,,,9084.0,,,20.0,869.0,36525.0,12.0,16.0,791.0,149.0,Consumption
202007,Jul-20,202007,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,4.0,12783.0,,,121.0,1587.0,198873.0,474.0,151.0,2953.0,629.0,Consumption
202007,Jul-20,202007,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3969.0,,,117.0,1445.0,33457.0,179.0,1.0,1994.0,457.0,Consumption
202007,Jul-20,202007,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,13.0,2654.0,,,76.0,114.0,44369.0,14.0,62.0,1145.0,26.0,Consumption
202007,Jul-20,202007,,PFu8alU2KWG,Embu County,KE_County_14,,,5155.0,,,162.0,424.0,21068.0,1119.0,17.0,4209.0,1031.0,Consumption
202007,Jul-20,202007,,uyOrcHZBpW0,Garissa County,KE_County_7,,2.0,406.0,,,26.0,33.0,4632.0,,,217.0,277.0,Consumption
202007,Jul-20,202007,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,18.0,8777.0,,,395.0,1509.0,158199.0,2604.0,51.0,1748.0,592.0,Consumption
202007,Jul-20,202007,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,753.0,,,6.0,39.0,12032.0,110.0,1.0,274.0,74.0,Consumption
202007,Jul-20,202007,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,7086.0,,,231.0,826.0,30112.0,156.0,132.0,2685.0,1036.0,Consumption
202007,Jul-20,202007,,BjC1xL40gHo,Kakamega County,KE_County_37,,2.0,7891.0,,,295.0,3033.0,306483.0,173.0,254.0,5424.0,568.0,Consumption
202007,Jul-20,202007,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3573.0,,,26.0,343.0,36605.0,944.0,12.0,1679.0,184.0,Consumption
202007,Jul-20,202007,,qKzosKQPl6G,Kiambu County,KE_County_22,,6.0,7730.0,,,1308.0,1141.0,34222.0,141.0,357.0,7964.0,3620.0,Consumption
202007,Jul-20,202007,,nrI2khZx3d0,Kilifi County,KE_County_3,,11.0,10736.0,,,168.0,1740.0,93394.0,570.0,105.0,3702.0,583.0,Consumption
202007,Jul-20,202007,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4354.0,,,688.0,128.0,12743.0,667.0,76.0,6728.0,1459.0,Consumption
202007,Jul-20,202007,,sPkRcDvhGWA,Kisii County,KE_County_45,,3.0,5316.0,,,165.0,1077.0,88512.0,133.0,78.0,1405.0,317.0,Consumption
202007,Jul-20,202007,,tAbBVBbueqD,Kisumu County,KE_County_42,,40.0,6576.0,,,497.0,1772.0,106045.0,1574.0,59.0,4432.0,945.0,Consumption
202007,Jul-20,202007,,j8o6iO4Njsi,Kitui County,KE_County_15,,,11493.0,,,115.0,587.0,22914.0,11.0,100.0,2985.0,461.0,Consumption
202007,Jul-20,202007,,N7YETT3A9r1,Kwale County,KE_County_2,,,7264.0,,,23.0,937.0,33939.0,330.0,7.0,1550.0,436.0,Consumption
202007,Jul-20,202007,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2542.0,,,144.0,186.0,28205.0,50.0,2.0,1971.0,464.0,Consumption
202007,Jul-20,202007,,NjWSbQTwys4,Lamu County,KE_County_5,,,921.0,,,3.0,54.0,7839.0,,2.0,774.0,104.0,Consumption
202007,Jul-20,202007,,yhCUgGcCcOo,Machakos County,KE_County_16,,10.0,9647.0,,,306.0,1071.0,79744.0,110.0,146.0,7660.0,1557.0,Consumption
202007,Jul-20,202007,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1.0,9084.0,,,289.0,901.0,28309.0,309.0,33.0,2403.0,300.0,Consumption
202007,Jul-20,202007,,R6f9znhg37c,Mandera County,KE_County_9,,5.0,51.0,,,,3.0,531.0,,4.0,217.0,55.0,Consumption
202007,Jul-20,202007,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,600.0,,,13.0,51.0,18043.0,6.0,19.0,391.0,21.0,Consumption
202007,Jul-20,202007,,JsH2bnvNt2d,Tana River County,KE_County_4,,,599.0,,,5.0,142.0,8802.0,,1.0,223.0,66.0,Consumption
202007,Jul-20,202007,,XWALbfAPa6n,West Pokot County,KE_County_24,,4.0,1761.0,,,9.0,482.0,14236.0,310.0,,1020.0,225.0,Consumption
202007,Jul-20,202007,,CeLsrJOH0g9,Wajir County,KE_County_8,,,386.0,,,3.0,21.0,3592.0,,,681.0,81.0,Consumption
202007,Jul-20,202007,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2143.0,,,144.0,627.0,64096.0,,9.0,1102.0,430.0,Consumption
202007,Jul-20,202007,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,23.0,8307.0,,,770.0,1589.0,137131.0,177.0,50.0,3728.0,712.0,Consumption
202007,Jul-20,202007,,kphDeKClFch,Turkana County,KE_County_23,,25.0,1769.0,,,6.0,381.0,24775.0,702.0,286.0,981.0,54.0,Consumption
202007,Jul-20,202007,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,4704.0,,,87.0,1353.0,68071.0,442.0,25.0,2119.0,148.0,Consumption
202007,Jul-20,202007,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3073.0,,,76.0,64.0,18584.0,43.0,25.0,2070.0,574.0,Consumption
202007,Jul-20,202007,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,1995.0,,,356.0,16.0,14981.0,35.0,21.0,624.0,75.0,Consumption
202007,Jul-20,202007,,u4t9H8XyU9P,Siaya County,KE_County_41,,189.0,5415.0,,,199.0,1065.0,135763.0,148.0,17.0,1454.0,180.0,Consumption
202007,Jul-20,202007,,o36zCRjSd4G,Samburu County,KE_County_25,,1.0,1696.0,,,5.0,220.0,2670.0,1.0,50.0,277.0,68.0,Consumption
202007,Jul-20,202007,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1.0,4505.0,,,740.0,121.0,22000.0,145.0,149.0,5175.0,1108.0,Consumption
202007,Jul-20,202007,,mYZacFNIB3h,Nyandarua County,KE_County_18,,8.0,3796.0,,,588.0,101.0,19604.0,18.0,44.0,2771.0,675.0,Consumption
202007,Jul-20,202007,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,6773.0,,,214.0,1382.0,83199.0,539.0,56.0,2429.0,380.0,Consumption
202007,Jul-20,202007,,kqJ83J2D72s,Narok County,KE_County_33,,32.0,5089.0,,,117.0,1349.0,55243.0,154.0,120.0,757.0,115.0,Consumption
202007,Jul-20,202007,,t0J75eHKxz5,Nandi County,KE_County_29,,2.0,6448.0,,,31.0,547.0,89210.0,80.0,68.0,1790.0,237.0,Consumption
202007,Jul-20,202007,,Y52XNJ50hYb,Meru County,KE_County_12,,2.0,6636.0,,,682.0,1463.0,69271.0,162.0,126.0,3113.0,1516.0,Consumption
202007,Jul-20,202007,,fVra3Pwta0Q,Migori County,KE_County_44,,7.0,5800.0,,,899.0,4359.0,183295.0,2061.0,121.0,2749.0,319.0,Consumption
202007,Jul-20,202007,,wsBsC6gjHvn,Mombasa County,KE_County_1,,7.0,4227.0,,,322.0,1411.0,8004.0,293.0,49.0,2828.0,736.0,Consumption
